epoch,loss,episodes,steps,win count,win_rate,optimal_path_length,suboptimal_steps,total_reward,learning_rate,elapsed_time
250,0.0007260017096996308,100,0,13,0.13,13,87,-1110.9899999999996,0.001,289.96728682518005
251,0.0004607205837965012,100,0,16,0.16,12,88,-1083.5699999999995,0.001,291.4632866382599
252,0.00046910643577575685,100,0,17,0.17,8,92,-1117.3199999999997,0.001,292.9956569671631
253,0.00048639170825481414,100,0,13,0.13,13,87,-1141.56,0.001,294.5491237640381
254,0.0005002908408641815,100,0,10,0.1,5,95,-1174.8099999999997,0.001,296.16186594963074
255,0.0004953714832663536,100,0,0,0.0,2,98,-1261.2199999999996,0.001,297.84705781936646
256,0.000490562729537487,100,0,0,0.0,6,94,-1260.1699999999994,0.001,299.56072974205017
257,0.0004896790906786919,100,0,0,0.0,5,95,-1260.0199999999995,0.001,301.2415018081665
258,0.0004878876730799675,100,0,1,0.01,10,90,-1246.8500000000001,0.001,302.92481088638306
259,0.0004899533092975616,100,0,0,0.0,7,93,-1259.6199999999994,0.001,305.67668890953064
260,0.0004891734197735786,100,0,0,0.0,5,95,-1259.8899999999994,0.001,307.9939227104187
261,0.0004941591992974282,100,0,0,0.0,9,91,-1259.249999999999,0.001,309.987478017807
262,0.0005010481923818588,100,0,0,0.0,9,91,-1261.3799999999992,0.001,311.8703360557556
263,0.0005044496431946755,100,0,0,0.0,6,94,-1259.5199999999993,0.001,313.5664608478546
264,0.0005152659863233566,100,0,0,0.0,7,93,-1260.9399999999996,0.001,315.28046679496765
265,0.0005219823122024536,100,0,0,0.0,11,89,-1260.1899999999998,0.001,316.9749000072479
266,0.0005215555801987648,100,0,0,0.0,7,93,-1259.079999999999,0.001,318.7169029712677
267,0.0005285866558551788,100,0,0,0.0,5,95,-1259.899999999999,0.001,320.4530029296875
268,0.0005380414053797722,100,0,0,0.0,11,89,-1259.9299999999994,0.001,322.1601369380951
269,0.000538276843726635,100,0,0,0.0,5,95,-1259.8699999999997,0.001,323.8472697734833
270,0.0005468184128403664,100,0,0,0.0,4,96,-1260.7699999999993,0.001,325.753075838089
271,0.0005458837375044822,100,0,1,0.01,6,94,-1255.6399999999992,0.001,327.568482875824
272,0.0005470845848321914,100,0,0,0.0,4,96,-1259.5499999999997,0.001,329.4593667984009
273,0.0005475048348307609,100,0,0,0.0,5,95,-1261.6899999999998,0.001,331.42649602890015
274,0.0005523594096302986,100,0,0,0.0,13,87,-1259.0999999999995,0.001,333.59282207489014
275,0.0005485939979553222,100,0,0,0.0,6,94,-1260.5099999999995,0.001,335.56574392318726
276,0.0005503138527274132,100,0,0,0.0,5,95,-1260.8899999999994,0.001,338.1800708770752
277,0.0005467236787080764,100,0,0,0.0,13,87,-1259.2999999999997,0.001,341.001268863678
278,0.0005421667173504829,100,0,0,0.0,13,87,-1259.27,0.001,343.71505999565125
279,0.000540369525551796,100,0,0,0.0,12,88,-1258.9899999999993,0.001,345.84039878845215
280,0.0005301868915557861,100,0,0,0.0,5,95,-1260.0699999999997,0.001,347.8839807510376
281,0.0005265818163752556,100,0,0,0.0,9,91,-1260.029999999999,0.001,350.05234265327454
282,0.0005245782807469368,100,0,1,0.01,10,90,-1245.75,0.001,352.152361869812
283,0.0005234579741954803,100,0,1,0.01,13,87,-1246.6399999999999,0.001,354.156231880188
284,0.000509355291724205,100,0,0,0.0,4,96,-1259.9299999999992,0.001,356.39731192588806
285,0.0005135462805628777,100,0,0,0.0,7,93,-1259.7499999999998,0.001,358.31797194480896
286,0.0005111164599657059,100,0,0,0.0,7,93,-1259.979999999999,0.001,360.1535038948059
287,0.0005111262202262878,100,0,0,0.0,7,93,-1259.1199999999992,0.001,362.00830578804016
288,0.0005144510418176651,100,0,0,0.0,13,87,-1260.1799999999996,0.001,363.96229577064514
289,0.0005096879974007606,100,0,0,0.0,7,93,-1260.58,0.001,365.9804117679596
